cod_familiar;faixa_renda;loteamento;qtd_pessoas;renda_total_declarada;renda_per_capita
4791013883;3 a 5 SM;JARDIM AMANDA;2.0;5220;2610.0
8167660290;3 a 5 SM;JARDIM AMANDA 2;2.0;5220;2610.0
7994072917;3 a 5 SM;VILA INEMA;2.0;5218;2609.0
8034450081;3 a 5 SM;JARDIM AMANDA;2.0;5218;2609.0
8506883709;3 a 5 SM;JARDIM AUXILIADORA;2.0;5218;2609.0
7257511004;3 a 5 SM;JARDIM AMANDA;2.0;5208;2604.0
4468289120;3 a 5 SM;JARDIM DAS PAINEIRAS;2.0;5204;2602.0
7842069379;3 a 5 SM;VILA SAO PEDRO;2.0;5204;2602.0
20288126564;3 a 5 SM;JARDIM AMANDA II;2.0;5202;2601.0
7041250997;3 a 5 SM;PQ ORESTES ONGARO;2.0;5198;2599.0
7987724769;3 a 5 SM;RECANTO DO SOL;2.0;5198;2599.0
7876880614;3 a 5 SM;VILA REAL;2.0;5194;2597.0
6991512877;3 a 5 SM;NOVO ANGULO;2.0;5188;2594.0
8461775449;3 a 5 SM;VILA REAL;2.0;5182;2591.0
5571529334;3 a 5 SM;JARDIM NOVA EUROPA;2.0;5178;2589.0
6832133260;3 a 5 SM;NOVA AMERICA;2.0;5176;2588.0
8216990758;3 a 5 SM;JARDIM INTERLAGOS;2.0;5170;2585.0
8730419506;3 a 5 SM;JARDIM MINDA;2.0;5168;2584.0
20250374498;3 a 5 SM;JARDIM SAO JORGE;2.0;5168;2584.0
6240684554;3 a 5 SM;JARDIM AMANDA;2.0;5166;2583.0
6590799415;3 a 5 SM;VILA REAL;2.0;5166;2583.0
7850819179;3 a 5 SM;JARDIM BOA ESPERANCA;2.0;5164;2582.0
8287505216;3 a 5 SM;JARDIM SANTA RITA DE CASSIA;2.0;5164;2582.0
20152688471;3 a 5 SM;JARDIM AMANDA II;2.0;5164;2582.0
3450083325;3 a 5 SM;SANTA EMILIA;2.0;5158;2579.0
5992903747;3 a 5 SM;JARDIM BOA ESPERANCA;2.0;5158;2579.0
7686035280;3 a 5 SM;JARDIM GHIRALDELLI;2.0;5156;2578.0
3440997847;3 a 5 SM;JARDM CAMPOS VERDES;2.0;5154;2577.0
8243428364;3 a 5 SM;JARIM NOSSA SENHORA AUXILIADORA;2.0;5152;2576.0
8587826778;3 a 5 SM;JARDIM CAMPOS VERDES;2.0;5150;2575.0
20066252920;3 a 5 SM;JARDIM BOA ESPERANCA;2.0;5150;2575.0
6931042440;3 a 5 SM;PARQUE DO HORTO;2.0;5148;2574.0
4530450228;3 a 5 SM;JARDIM SANTA IZABEL;2.0;5146;2573.0
8591466853;3 a 5 SM;VILA INEMA;2.0;5146;2573.0
8481714461;3 a 5 SM;JARDIM AMANDA 2;2.0;5142;2571.0
2675335517;3 a 5 SM;JARDIM ESTEFANIA;2.0;5140;2570.0
6879568629;3 a 5 SM;JARDIM SUMAREZINHO;2.0;5136;2568.0
7511271162;3 a 5 SM;JARDIM BOA ESPERANCA;2.0;5134;2567.0
8736878766;3 a 5 SM;JARDIM EVEREST;2.0;5130;2565.0
7619468536;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;2.0;5122;2561.0
7557722612;3 a 5 SM;PARQUE RESIDENCIAL MARIA DE LOURDES;2.0;5118;2559.0
5981956020;3 a 5 SM;VILA REAL SANTISTA;2.0;5102;2551.0
6611166114;3 a 5 SM;JARDIM NOVO ANGULO;2.0;5097;2548.5
6118926778;3 a 5 SM;JARDIM AMANDA;2.0;5096;2548.0
5383212612;3 a 5 SM;JARDIM SUMAREZINHO;2.0;5092;2546.0
7995336101;3 a 5 SM;JARDIM NOVA HORTOLANDIA;2.0;5092;2546.0
8102753250;3 a 5 SM;JARDIM AMANDA;2.0;5092;2546.0
5925039173;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;2.0;5090;2545.0
7286911910;3 a 5 SM;VILA REAL;2.0;5090;2545.0
7926626791;3 a 5 SM;JARDIM SAO SEBASTIAO;2.0;5090;2545.0
4380097030;3 a 5 SM;RESIDENCIAL FURLAN;2.0;5088;2544.0
7119163655;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;2.0;5080;2540.0
8027677530;3 a 5 SM;JARDIM ROSOLEN;2.0;5080;2540.0
8318699335;3 a 5 SM;JARDIM SAO SEBASTIAO;2.0;5070;2535.0
7723899181;3 a 5 SM;JARDIM AMANDA;2.0;5068;2534.0
5663587861;3 a 5 SM;JARDIM AMANDA;2.0;5062;2531.0
20214045528;3 a 5 SM;JARDIM AMANDA II;2.0;5062;2531.0
6474686626;3 a 5 SM;JARDIM ADELAIDE;2.0;5058;2529.0
8368963940;3 a 5 SM;JARDIM AMANDA;2.0;5058;2529.0
7508377052;3 a 5 SM;JARDIM ROSOLEN;2.0;5054;2527.0
5781600990;3 a 5 SM;JARDIM AMANDA;2.0;5046;2523.0
8353525283;3 a 5 SM;JARDIM CONCEICAO;2.0;5044;2522.0
7806296719;3 a 5 SM;PARQUE SAO MIGUEL;2.0;5038;2519.0
8746924744;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;2.0;5038;2519.0
20005059704;3 a 5 SM;JARDIM AMANDA I;2.0;5038;2519.0
2306688010;3 a 5 SM;JARDIM NOVA EUROPA;2.0;5036;2518.0
6287835826;3 a 5 SM;JARDIM SUMAREZINHO;3.0;7554;2518.0
7114930577;3 a 5 SM;JARDIM AMANDA;2.0;5036;2518.0
4976405036;3 a 5 SM;SANTA ESMERALDA;3.0;7545;2515.0
5237173349;3 a 5 SM;JARDIM SANTA CLARA DO LAGO I;2.0;5028;2514.0
8455261110;3 a 5 SM;PARQUE SAO MIGUEL;3.0;7542;2514.0
20320622592;3 a 5 SM;JARDIM NOVO ANGULO;2.0;5024;2512.0
20169244547;3 a 5 SM;JARDIM AMANDA I;2.0;5018;2509.0
8120161904;3 a 5 SM;JARDIM VILLAGIO GHIRALDELLI;2.0;5016;2508.0
5494136930;3 a 5 SM;JARDIM AMANDA;2.0;5010;2505.0
7776104183;3 a 5 SM;JARDIM AMANDA;3.0;7515;2505.0
4725231207;3 a 5 SM;JARDIM SAO BENTO;2.0;5008;2504.0
8275850126;3 a 5 SM;JARDIM EVEREST;3.0;7509;2503.0
8409675943;3 a 5 SM;JARDIM SANTIAGO;2.0;5006;2503.0
7398795025;3 a 5 SM;JD NOVA AMERICA;2.0;5002;2501.0
20016813138;3 a 5 SM;JARDIM AMANDA II;2.0;4998;2499.0
7510525071;3 a 5 SM;JARDIM NOVA EUROPA;2.0;4996;2498.0
8217883882;3 a 5 SM;JARDIM NOVA EUROPA;2.0;4994;2497.0
7755697711;3 a 5 SM;JARDIM AMANDA;2.0;4992;2496.0
7352076239;3 a 5 SM;JARDIM AMANDA;2.0;4988;2494.0
8209911988;3 a 5 SM;JARDIM AMANDA II;2.0;4988;2494.0
8436017102;3 a 5 SM;JARDIM AMANDA;2.0;4987;2493.5
8436451805;3 a 5 SM;JARDIM AMANDA;2.0;4982;2491.0
8662361633;3 a 5 SM;JARDIM AMANDA;2.0;4978;2489.0
8136094969;3 a 5 SM;JARDIM AMANDA;3.0;7464;2488.0
8155582957;3 a 5 SM;JARDIM AMANDA;2.0;4974;2487.0
8151985313;3 a 5 SM;JARDIM AMANDA;3.0;7455;2485.0
5860172400;3 a 5 SM;JARDIM AMANDA;2.0;4964;2482.0
20146923359;3 a 5 SM;JARDIM ALINE;3.0;7446;2482.0
7679569665;3 a 5 SM;JARDIM SUMAREZINHO;3.0;7443;2481.0
8056273670;3 a 5 SM;CHACARA FAZENDA COELHO;3.0;7437;2479.0
6408584063;3 a 5 SM;JARDIM SAO SEBASTIAO;3.0;7434;2478.0
20243130600;3 a 5 SM;JARDIM AMANDA I;2.0;4954;2477.0
6905654299;3 a 5 SM;JARDIM AMANDA;2.0;4952;2476.0
8400581601;3 a 5 SM;JARDIM SAO JORGE;2.0;4950;2475.0
8265439792;3 a 5 SM;PARQUE PERON;3.0;7419;2473.0
7026884360;3 a 5 SM;JARDIM MINDA;3.0;7416;2472.0
8805844918;3 a 5 SM;JARDIM SAO JORGE;3.0;7416;2472.0
3872079530;3 a 5 SM;JARDIM AMANDA;2.0;4940;2470.0
8674192025;3 a 5 SM;JARDIM SAO JORGE;2.0;4932;2466.0
6968645254;3 a 5 SM;RESIDENCIAL RECANTO DO SOL;3.0;7395;2465.0
7197270065;3 a 5 SM;JARDIM SAO CAMILO;2.0;4930;2465.0
8467887990;3 a 5 SM;JARDIM SANTIAGO;3.0;7392;2464.0
6512576209;3 a 5 SM;JARDIM MINDA;2.0;4924;2462.0
7249633163;3 a 5 SM;PARQUE GABRIEL;3.0;7386;2462.0
8246378520;3 a 5 SM;JARDIM AMANDA 1;2.0;4924;2462.0
8344029201;3 a 5 SM;JARDIM NOVA HORTOLANDIA;3.0;7380;2460.0
2586678184;3 a 5 SM;JARDIM NOVA AMERICA;2.0;4914;2457.0
7683621560;3 a 5 SM;JARDIM BOA ESPERANCA;2.0;4914;2457.0
8056704248;3 a 5 SM;JARDIM AMANDA;2.0;4914;2457.0
5174703907;3 a 5 SM;JARDIM SAO BENTO;2.0;4908;2454.0
6309667700;3 a 5 SM;NOVO ANGULO;2.0;4908;2454.0
8424863135;3 a 5 SM;JARDIM NOSSA SENHORA DA PENHA;2.0;4908;2454.0
4821619148;3 a 5 SM;JARDIM CAMPOS VERDES;2.0;4906;2453.0
5646232376;3 a 5 SM;JARDIM AMANDA;3.0;7356;2452.0
8805075191;3 a 5 SM;JARDIM NOVO ESTRELA;3.0;7356;2452.0
8345451608;3 a 5 SM;JARDIM ROSOLEM;2.0;4900;2450.0
7709639356;3 a 5 SM;JARDIM AMANDA;2.0;4896;2448.0
7034476969;3 a 5 SM;SANTA CLARA DO LAGO;3.0;7341;2447.0
5541631793;3 a 5 SM;JARDIM DO BOSQUE;2.0;4893;2446.5
6412827374;3 a 5 SM;LOT NOVO ANGULO;2.0;4890;2445.0
8021430834;3 a 5 SM;CHACARA REYMAR;2.0;4890;2445.0
8759792205;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;2.0;4890;2445.0
8801332521;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;2.0;4890;2445.0
8511672923;3 a 5 SM;JARDIM NOSSA SENHORA AUXILIADORA;2.0;4888;2444.0
5431803107;3 a 5 SM;JARDIM ADELAIDE;2.0;4884;2442.0
8417171339;3 a 5 SM;JARDIM SANTA FE;2.0;4884;2442.0
7234626077;3 a 5 SM;JARDIM SAO JORGE;2.0;4882;2441.0
5733531908;3 a 5 SM;VILA SAO PEDRO;2.0;4880;2440.0
8663919670;3 a 5 SM;JARDIM CAMPOS VERDES;2.0;4876;2438.0
8764252957;3 a 5 SM;JARDIM AMANADA II;2.0;4876;2438.0
4773950072;3 a 5 SM;JARDIM AMANDA;2.0;4874;2437.0
7690494358;3 a 5 SM;JARDIM AMANDA;3.0;7311;2437.0
4201937828;3 a 5 SM;PARQUE PERON;2.0;4872;2436.0
5213632505;3 a 5 SM;JARDIM ROSOLEN;2.0;4872;2436.0
8497719948;3 a 5 SM;JARDIM AMANDA;2.0;4868;2434.0
7884507943;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;2.0;4866;2433.0
6197078287;3 a 5 SM;JARDIM ADELAIDE;2.0;4862;2431.0
8255033610;3 a 5 SM;JARDIM SANTA FE;2.0;4862;2431.0
7763632046;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;2.0;4860;2430.0
7497667785;3 a 5 SM;JARDIM NOVO CAMBUI;3.0;7281;2427.0
5485421717;3 a 5 SM;JARDIM RESIDENCIAL FIRENZE;3.0;7275;2425.0
6061861907;3 a 5 SM;JARDIM CAMPOS VERDES;2.0;4850;2425.0
8521322631;3 a 5 SM;JARDIM SAO BENTO;2.0;4844;2422.0
8624248876;3 a 5 SM;JARDIM NOVA AMERICA;2.0;4840;2420.0
7666830440;3 a 5 SM;JARDIM NOVO CAMBUI;3.0;7257;2419.0
6141352812;3 a 5 SM;CHACARAS PLANALTO;2.0;4836;2418.0
7168451804;3 a 5 SM;JARDIM NOVA HORTOLANDIA;2.0;4836;2418.0
8071041670;3 a 5 SM;JARDIM DO BOSQUE;3.0;7254;2418.0
7876700225;3 a 5 SM;JARDIM DAS COLINAS;2.0;4834;2417.0
7902671878;3 a 5 SM;JARDIM CAMPOS VERDES;2.0;4834;2417.0
20221171665;3 a 5 SM;JARDIM AMANDA II;2.0;4832;2416.0
8301871970;3 a 5 SM;JARDIM AMANDA;2.0;4830;2415.0
7775807725;3 a 5 SM;JARDIM SANTANA;2.0;4826;2413.0
8391203620;3 a 5 SM;JARDIM AMANDA;3.0;7233;2411.0
20169218546;3 a 5 SM;JARDIM AMANDA I;2.0;4820;2410.0
7958729928;3 a 5 SM;JARDIM NOVA AMERICA;2.0;4816;2408.0
5578159087;3 a 5 SM;JARDIM SANTA RITA DE CASSIA;2.0;4812;2406.0
7099989707;3 a 5 SM;VILA REAL;2.0;4812;2406.0
20251503348;3 a 5 SM;JARDIM AMANDA II;2.0;4808;2404.0
6863451000;3 a 5 SM;REESIDENCIAL VECCON BURITI;2.0;4802;2401.0
7692112088;3 a 5 SM;JARDIM MINDA;3.0;7203;2401.0
3957958776;3 a 5 SM;JARDIM DO LAGO;2.0;4800;2400.0
8639149690;3 a 5 SM;JARDIM SANTA CLARA DO LAGO I;2.0;4800;2400.0
7361245358;3 a 5 SM;VILA REAL CONTINUACAO;3.0;7197;2399.0
7957514782;3 a 5 SM;JARDIM GHIRALDELLI;2.0;4798;2399.0
8192501639;3 a 5 SM;JARDIM AMANDA II;2.0;4798;2399.0
20220679592;3 a 5 SM;JARDIM SANTA CLARA DO LAGO I;3.0;7197;2399.0
8435017400;3 a 5 SM;VILA INEMA;2.0;4796;2398.0
8742372976;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;2.0;4794;2397.0
8004235506;3 a 5 SM;JARDIM NOVA AMERICA;2.0;4792;2396.0
8685400562;3 a 5 SM;JARDIM NOVA EUROPA;2.0;4792;2396.0
7975775568;3 a 5 SM;REMANSO CAMPINEIRO;3.0;7185;2395.0
20018937284;3 a 5 SM;VILA CONQUISTA;2.0;4790;2395.0
20240376234;3 a 5 SM;JARDIM NOVA EUROPA;2.0;4790;2395.0
8564521229;3 a 5 SM;JARDIM DAAS FIGUEIRAS;3.0;7182;2394.0
8045610603;3 a 5 SM;JARDIM MONTE SINAI;2.0;4782;2391.0
8243263004;3 a 5 SM;JARDIM SAO SEBASTIAO;3.0;7173;2391.0
6567775084;3 a 5 SM;JARDIM NOVA AMERICA;2.0;4776;2388.0
20217918077;3 a 5 SM;VILA REAL;3.0;7161;2387.0
6574430429;3 a 5 SM;JARDIM NOVA EURPOPA;3.0;7155;2385.0
7654311737;3 a 5 SM;JARDIM AMANDA;2.0;4768;2384.0
8112022674;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;3.0;7146;2382.0
8615042080;3 a 5 SM;PARQUE SAO MIGUEL;2.0;4764;2382.0
5134864616;3 a 5 SM;JARDIM NOSSA SENHORA AUXILIADORA;2.0;4760;2380.0
6324932753;3 a 5 SM;JARDIM CONCEICAO;3.0;7131;2377.0
6923452724;3 a 5 SM;VILA INEMA;2.0;4754;2377.0
8336805796;3 a 5 SM;PARQUE ODIMAR;2.0;4754;2377.0
7485381008;3 a 5 SM;VILA AMERICA;2.0;4752;2376.0
7892762400;3 a 5 SM;JARDIM BOA ESPERANCA;3.0;7128;2376.0
20229344151;3 a 5 SM;JARDIM NOVA EUROPA;2.0;4750;2375.0
5198719951;3 a 5 SM;PARQUE GABRIEL;3.0;7113;2371.0
7418593198;3 a 5 SM;PARQUE PERON;2.0;4742;2371.0
6148591405;3 a 5 SM;VILA AMERICA;3.0;7110;2370.0
8801718551;3 a 5 SM;JARDIM NOVO ANGULO;2.0;4740;2370.0
7126729820;3 a 5 SM;JARDIM BOA ESPERANCA;3.0;7107;2369.0
5536305476;3 a 5 SM;JARDIM ALINE;3.0;7102;2367.33
7824697363;3 a 5 SM;JARDIM BRASIL;2.0;4734;2367.0
6936117740;3 a 5 SM;JARDIM NOVO HORIZONTE;2.0;4731;2365.5
6425088010;3 a 5 SM;JARDIM AMANDA;3.0;7096;2365.33
670782149;3 a 5 SM;JARDIM AMANDA;2.0;4730;2365.0
7821309419;3 a 5 SM;VILA REAL;3.0;7086;2362.0
6183845450;3 a 5 SM;SAO SEBASTIAO;2.0;4720;2360.0
7421856480;3 a 5 SM;JARDIM AMANDA;2.0;4720;2360.0
6568346764;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;3.0;7074;2358.0
8209397222;3 a 5 SM;CHACARA ACARAI;2.0;4716;2358.0
8430928669;3 a 5 SM;JARDIM NOVA EUROPA;2.0;4716;2358.0
8073358190;3 a 5 SM;JARDIM AMANDA;2.0;4714;2357.0
20181177692;3 a 5 SM;JARDIM NOVO CAMBUI;2.0;4712;2356.0
5350530615;3 a 5 SM;PARQUE ORESTES ONGARO;2.0;4708;2354.0
7636657627;3 a 5 SM;JARDIM SAO BENTO;2.0;4708;2354.0
7729656418;3 a 5 SM;JARDIM BOA ESPERANCA;2.0;4706;2353.0
6908850838;3 a 5 SM;VILA GUEDES;2.0;4704;2352.0
7441098254;3 a 5 SM;JARDIM BRASIL;2.0;4700;2350.0
7869016403;3 a 5 SM;JARDIM CAMPOS VERDES;2.0;4700;2350.0
7923958165;3 a 5 SM;JARDIM SAO SEBASTIAO;2.0;4700;2350.0
20101255179;3 a 5 SM;JARDIM NOSSA SENHORA AUXILIADORA;3.0;7050;2350.0
7749858440;3 a 5 SM;JADIM AMNADA 1;2.0;4698;2349.0
8387004200;3 a 5 SM;JARDIM AMANDA 2;2.0;4698;2349.0
8494780735;3 a 5 SM;JARDIM AMANDA;3.0;7038;2346.0
8604660356;3 a 5 SM;JARDIM CAMPOS VERDES;3.0;7038;2346.0
8241902034;3 a 5 SM;JARDIM GHIRALDELLI;3.0;7035;2345.0
20127237992;3 a 5 SM;PARQUE DO HORTO;2.0;4686;2343.0
8049581578;3 a 5 SM;PARQUE DO HORTO;3.0;7026;2342.0
6167103054;3 a 5 SM;JARDIM NOVA AMERICA;2.0;4676;2338.0
8048392801;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;2.0;4676;2338.0
8115038792;3 a 5 SM;VILA GUEDES;2.0;4670;2335.0
8680669903;3 a 5 SM;JARDIM AMANDA;2.0;4670;2335.0
7244055501;3 a 5 SM;JARDIM AMANDA;2.0;4666;2333.0
8790070283;3 a 5 SM;JARDIM NOVA EUROPA;2.0;4666;2333.0
8762680250;3 a 5 SM;JARDIM SUMAREZINHO;2.0;4664;2332.0
20132967111;3 a 5 SM;JARDIM NOVA EUROPA;2.0;4662;2331.0
4792805503;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;2.0;4660;2330.0
7963846309;3 a 5 SM;JARDIM NOVA EUROPA;2.0;4658;2329.0
8059350706;3 a 5 SM;JARDIM SAO BENTO;3.0;6984;2328.0
6943553640;3 a 5 SM;JARDIM AMANDA;3.0;6978;2326.0
7186773079;3 a 5 SM;LOTEAMENTO NOVO ANGULO;2.0;4648;2324.0
8137714200;3 a 5 SM;PARQUE SANTO ANDRE;2.0;4648;2324.0
4761664541;3 a 5 SM;VILA REAL;2.0;4646;2323.0
8744453299;3 a 5 SM;CHACARAS NOVA BOA VISTA;2.0;4642;2321.0
8816666960;3 a 5 SM;PARQUE GABRIEL;2.0;4642;2321.0
4828911901;3 a 5 SM;NOVO ANGULO;2.0;4640;2320.0
7809646591;3 a 5 SM;JARDIM SUMAREZINHO;2.0;4638;2319.0
7328618108;3 a 5 SM;JARDIM AUXILIADORA;2.0;4636;2318.0
8046026891;3 a 5 SM;NOVA AMERICA;3.0;6948;2316.0
6764615306;3 a 5 SM;JARDIM NOVO CAMBUI;2.0;4626;2313.0
5063100511;3 a 5 SM;JARDIM SAO JORGE;3.0;6936;2312.0
8094653108;3 a 5 SM;VILA SAO PEDRO;2.0;4623;2311.5
8539694425;3 a 5 SM;CHACARA LUZITANA;2.0;4618;2309.0
6743554073;3 a 5 SM;RECANTO DO SOL;2.0;4614;2307.0
7902089621;3 a 5 SM;JARDIM ADELAIDE;2.0;4612;2306.0
7741112406;3 a 5 SM;JARDIM SANTA ESMERALDA;2.0;4610;2305.0
3377310800;3 a 5 SM;JARDIM ADELAIDE;2.0;4608;2304.0
8615705887;3 a 5 SM;JARDIM SANTA IZABEL;2.0;4608;2304.0
4331477681;3 a 5 SM;JARDIM AMANDA;3.0;6906;2302.0
20005521025;3 a 5 SM;JARDIM AMANDA II;3.0;6906;2302.0
6159271229;3 a 5 SM;PARQUE DOS PINHEIROS;2.0;4602;2301.0
6043989484;3 a 5 SM;VILA INEMA;2.0;4600;2300.0
6367262741;3 a 5 SM;VILA SAO FRANCISCO;3.0;6900;2300.0
7044903827;3 a 5 SM;JARDIM NOVA EUROPA;3.0;6900;2300.0
8096994948;3 a 5 SM;JARDIM AMANDA;3.0;6897;2299.0
6675986180;3 a 5 SM;JARDIM ADELAIDE;2.0;4594;2297.0
20021547750;3 a 5 SM;JARDIM INTERLAGOS;2.0;4594;2297.0
7446735341;3 a 5 SM;JARDIM NOVA EUROPA;3.0;6890;2296.67
8340762095;3 a 5 SM;JARDIM NOVA EUROPA;2.0;4592;2296.0
5763543416;3 a 5 SM;JARDIM EVEREST;2.0;4590;2295.0
7187338600;3 a 5 SM;JARDIM SANTANA;2.0;4590;2295.0
6293711998;3 a 5 SM;JARDIM TERRAS DE SANTO ANTONIO;2.0;4586;2293.0
8528931919;3 a 5 SM;JARDIM AMANDA;2.0;4584;2292.0
5740476119;3 a 5 SM;JARDIM MINDA;2.0;4580;2290.0
8296092883;3 a 5 SM;JARDIM NOVA AMERICA;2.0;4578;2289.0
3629329640;3 a 5 SM;NOVO ANGULO;3.0;6864;2288.0
8784938161;3 a 5 SM;PARQUE GABRIEL;2.0;4574;2287.0
8033277734;3 a 5 SM;JARDIM AMANDA;2.0;4569;2284.5
4676791267;3 a 5 SM;JARDIM ESTEFANIA;3.0;6852;2284.0
5506617003;3 a 5 SM;JARDIM SANTA ESMERALDA;2.0;4568;2284.0
7861538818;3 a 5 SM;ADVENTISTA CAMPINEIRO;2.0;4568;2284.0
7820104589;3 a 5 SM;JARDIM SANTA IZABEL;2.0;4566;2283.0
5339469212;3 a 5 SM;VILA DA CONQUISTA;2.0;4562;2281.0
6342920800;3 a 5 SM;VILA GUEDES;2.0;4562;2281.0
20156455358;3 a 5 SM;PARQUE ORESTES ONGARO;3.0;6843;2281.0
8287653754;3 a 5 SM;JARDIM CAMPOS VERDES;2.0;4556;2278.0
740764349;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;2.0;4554;2277.0
3558232330;3 a 5 SM;JARDIM EVEREST;2.0;4554;2277.0
4460258013;3 a 5 SM;JARDIM NOSSA SENHORA AUXILIADORA;2.0;4554;2277.0
5135646086;3 a 5 SM;JARDIM AMANDA;2.0;4554;2277.0
5254929251;3 a 5 SM;JARDIM SANTA ESMERALDA;2.0;4554;2277.0
5330405742;3 a 5 SM;PARQUE PERON;2.0;4554;2277.0
6916981393;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;2.0;4554;2277.0
7299234521;3 a 5 SM;SAO SEBASTIAO;2.0;4554;2277.0
7835358999;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;2.0;4554;2277.0
7967996364;3 a 5 SM;JARDIM BOA ESPERANCA;2.0;4554;2277.0
8484923312;3 a 5 SM;JARDIM MIRANTE SUMARE;2.0;4554;2277.0
8596352791;3 a 5 SM;JARDIM NOVA ALVORADA;2.0;4554;2277.0
8648165105;3 a 5 SM;CHACARA REYMAR;2.0;4554;2277.0
8673112311;3 a 5 SM;JARDIM AMANDA I;2.0;4554;2277.0
8723224592;3 a 5 SM;JARDIM AMANDA;2.0;4554;2277.0
8735946733;3 a 5 SM;JARDIM AMANDA;2.0;4554;2277.0
8525542300;3 a 5 SM;JARDIM DAS FIGUEIRAS I;3.0;6789;2263.0
8181281608;3 a 5 SM;JARDIM SAO SEBASTIAO;3.0;6784;2261.33
7004707512;3 a 5 SM;JARDIM SANTA ESMERALDA;3.0;6768;2256.0
8231404589;3 a 5 SM;JARDIM AMANDA;3.0;6768;2256.0
8210511300;3 a 5 SM;PARQUE DO HORTO;3.0;6756;2252.0
6329449350;3 a 5 SM;JARDIM AMANDA;3.0;6746;2248.67
8006413290;3 a 5 SM;VILA REAL CONTINUACAO;3.0;6735;2245.0
6625039616;3 a 5 SM;JARDIM ADELAIDE;3.0;6732;2244.0
7916350742;3 a 5 SM;JARDIM SUMAREZINHO;3.0;6726;2242.0
8245792160;3 a 5 SM;VILA REAL CONTINUACAO;3.0;6714;2238.0
8113652043;3 a 5 SM;JARDIM SANTA EMILIA;3.0;6711;2237.0
4213783790;3 a 5 SM;JARDIM NOVO ANGULO;3.0;6708;2236.0
6737229700;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;3.0;6696;2232.0
20034996010;3 a 5 SM;JARDIM SAO PEDRO;3.0;6696;2232.0
4373848700;3 a 5 SM;JARDIM BOA ESPERANCA;3.0;6690;2230.0
7476091876;3 a 5 SM;JARDIM NOVA AMERICA;3.0;6684;2228.0
8346361408;3 a 5 SM;PARQUE RESIDENCIAL JOAO LUIZ;3.0;6684;2228.0
5323614234;3 a 5 SM;JARDIM CONCEICAO;3.0;6681;2227.0
8500009128;3 a 5 SM;JARDIM SANTA RITA DE CASSIA;3.0;6666;2222.0
142638153;3 a 5 SM;JARDIM MINDA;3.0;6648;2216.0
7726622580;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;3.0;6627;2209.0
5328824318;3 a 5 SM;VILA REAL SANTISTA;3.0;6624;2208.0
8663709277;3 a 5 SM;JARDIM SAO SEBASTIAO;3.0;6624;2208.0
8287686334;3 a 5 SM;JARDIM NOVA HORTOLANDIA;3.0;6621;2207.0
8777257723;3 a 5 SM;NUCLEO SANTA IZABEL;3.0;6621;2207.0
4929303508;3 a 5 SM;JARDIM EVERESTE;3.0;6616;2205.33
8428270139;3 a 5 SM;JARDIM SUMAREZINHO;3.0;6615;2205.0
8103090921;3 a 5 SM;JARDIM SUMAREZINHO;3.0;6603;2201.0
7662647005;3 a 5 SM;JARDIM NOVO CAMBUI;3.0;6585;2195.0
7290076770;3 a 5 SM;JARDIM CAMPOS VERDES;3.0;6582;2194.0
8629813369;3 a 5 SM;ADVENTISTA CAMPINEIRO;3.0;6579;2193.0
6066103679;3 a 5 SM;JARDIM AMANDA;3.0;6576;2192.0
7358244010;3 a 5 SM;JARDIM CAMPOS VERDES;3.0;6561;2187.0
4552779583;3 a 5 SM;CHACARA RECHEIO ALVORADA;3.0;6536;2178.67
8776434311;3 a 5 SM;JARDIM CONCEICAO;3.0;6518;2172.67
8138038454;3 a 5 SM;JD MONTE SINAI;3.0;6510;2170.0
7842692629;3 a 5 SM;JARDIM AMANDA;3.0;6508;2169.33
5956298731;3 a 5 SM;VILA REAL CONTINUACAO;3.0;6507;2169.0
8043476896;3 a 5 SM;PARQUE MARIA DE LOURDES;3.0;6492;2164.0
6687725149;3 a 5 SM;JARDIM TERRAS DE SANTO ANTONIO;3.0;6483;2161.0
1438814267;3 a 5 SM;JARDIM MALTA;3.0;6480;2160.0
2346339806;3 a 5 SM;JARDIM AMANDA 1;3.0;6472;2157.33
7088517116;3 a 5 SM;JARDIM NOVA EUROPA;3.0;6472;2157.33
7821768103;3 a 5 SM;JARDIM ADELAIDE;3.0;6471;2157.0
7623633473;3 a 5 SM;JARDIM AMANDA II;3.0;6468;2156.0
