cod_familiar;loteamento;qtd_pessoas;renda_per_capita;score_vulnerab;D1_renda;D2_analfab;D3_idoso_desprot;D4_pcd_sem_apoio;D5_crianca_0_6;meses_desatual;cadastro_vencido_2anos
7326658501;JARDIM SAO SEBASTIAO;3.0;0.0;2;1;0;0;0;1;1;0
7335040353;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;20;0
7338344930;JARDIM SANTA RITA;3.0;0.0;2;1;0;0;0;1;15;0
7346297296;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;2;0
7354837016;JARDIM NOVA HORTOLANDIA;3.0;0.0;2;1;0;0;0;1;11;0
7356933829;PARQUE PERON;3.0;0.0;2;1;0;0;0;1;21;0
7364647198;JARDIM BOA ESPERANCA;3.0;0.0;2;1;0;0;0;1;13;0
7369629805;JARDIM NOVA EUROPA;3.0;0.0;2;1;1;0;0;0;10;0
7373116736;JARDIM SANTA CLARA DO LAGO I;3.0;0.0;2;1;0;0;0;1;5;0
7373692214;JARDIM ADELAIDE;3.0;0.0;2;1;0;0;0;1;13;0
7385988792;JARDIM BRASIL;3.0;0.0;2;1;0;0;0;1;5;0
7386788215;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;4;0
7397875947;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;2;0
7397987079;JARDIM MONTE SINAI;3.0;0.0;2;1;0;0;0;1;5;0
7407814724;CHACARA NOVA BOA VISTA;3.0;0.0;2;1;0;0;0;1;7;0
7415544889;CHACARA RECREIO 2000;3.0;0.0;2;1;0;0;0;1;10;0
7426194604;JARDIM CAMPOS VERDES;3.0;0.0;2;1;0;0;0;1;12;0
7435493090;JARDIM AMANDA I;3.0;0.0;2;1;0;0;0;1;5;0
7446761423;VILA SAO PEDRO;3.0;0.0;2;1;0;0;0;1;16;0
7447294241;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;17;0
7448311301;JARIDM NOVA EUROPA;3.0;0.0;2;1;0;0;1;0;1;0
7451776620;JARDIM NOSSA SENHORA DE FATIMA;3.0;0.0;2;1;0;0;0;1;1;0
7456922063;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;3;0
7463120597;JARDIM NOVO CAMBUI;3.0;0.0;2;1;0;0;0;1;16;0
7469178562;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;17;0
7474394510;JARDIM AMANDA;3.0;0.0;2;1;0;1;0;0;16;0
7482838112;ADVENTISTA CAMPINEIRO;3.0;0.0;2;1;0;1;0;0;16;0
7490195497;PARQUE GABRIEL;3.0;0.0;2;1;0;0;0;1;2;0
7491483810;JARDIM PRIMAVERA;3.0;0.0;2;1;0;0;0;1;5;0
7503222689;VILA INEMA;3.0;0.0;2;1;0;0;0;1;1;0
7511438555;JARDIM ADELAIDE;3.0;0.0;2;1;0;1;0;0;6;0
7514345078;JARDIM AMANDA;3.0;0.0;2;1;0;0;1;0;15;0
7577598747;JARDIM AMANDA 1;3.0;0.0;2;1;0;0;0;1;15;0
7605973756;PARQUE TERRAS DE SANTA MARIA;3.0;0.0;2;1;0;0;0;1;2;0
7608157470;JARDIM SANTA CLARA DO LAGO;3.0;0.0;2;1;0;0;0;1;15;0
7613697835;JARDIM CAMPOS VERDES;3.0;0.0;2;1;0;0;0;1;3;0
7616105882;JARDIM SANTA LUZIA;3.0;0.0;2;1;0;0;0;1;11;0
7638780060;JARDIM NOVA HORTOLANDIA;3.0;0.0;2;1;0;0;0;1;7;0
7657389370;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;1;0;0;11;0
7660822969;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;17;0
7661510340;JARDIM AMANDA 2;3.0;0.0;2;1;0;0;0;1;3;0
7663181417;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;2;0
7667429545;VILA INEMA;3.0;0.0;2;1;0;0;0;1;5;0
7680367043;JARDIM AMANDA I;3.0;0.0;2;1;0;0;0;1;3;0
7695152820;JARDIM NOVA ALVORADA;3.0;0.0;2;1;0;0;0;1;13;0
7703932680;RESIDENCIAL ANAUA;3.0;0.0;2;1;0;0;0;1;3;0
7717223112;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;3;0
7725290435;JARDIM SAO BENTO;3.0;0.0;2;1;0;0;0;1;18;0
7728014870;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;22;0
7733276225;VILA REAL;3.0;0.0;2;1;0;0;0;1;2;0
7734872204;JARDIM AMANDA 2;3.0;0.0;2;1;0;0;0;1;13;0
7744821769;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;4;0
7747161182;JARDIM NOVA HORTOLANDIA;3.0;0.0;2;1;0;0;1;0;9;0
7748242631;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;12;0
7758656218;JARDIM SANTA ESMERALDA;3.0;0.0;2;1;0;0;0;1;20;0
7770723191;JARDIM SANTIAGO;3.0;0.0;2;1;0;0;0;1;11;0
7771442986;JARDIM ADELAIDE;3.0;0.0;2;1;0;0;0;1;20;0
7782035228;JARDIM NOSSA SENHORA DE FATIMA;3.0;0.0;2;1;0;0;0;1;20;0
7784253478;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;10;0
7792850935;JARDIM RICARDO;3.0;0.0;2;1;0;0;0;1;16;0
7794712610;JARDIM SAO SEBASTIAO;3.0;0.0;2;1;0;0;0;1;10;0
7819705809;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;2;0
7822752570;JARDIM NOSSA SENHORA AUXILIADORA;3.0;0.0;2;1;0;0;0;1;5;0
7824302105;VILA GUEDES;3.0;0.0;2;1;0;0;0;1;4;0
7830005613;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;1;0
7834587382;SANTA RITA DE CASSIA;3.0;0.0;2;1;0;0;0;1;6;0
7838724104;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;22;0
7844508701;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;23;0
7845637998;JARDIM CONCEICAO;3.0;0.0;2;1;0;0;0;1;4;0
7856494255;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;12;0
7862548906;JARDIM RESIDENCIAL VECCON BURITI;3.0;0.0;2;1;0;0;0;1;17;0
7883039458;JARDIM DO BRAZ;3.0;0.0;2;1;0;0;0;1;23;0
7884534592;JARDIM AMANDA 2;3.0;0.0;2;1;0;0;0;1;3;0
7889231709;JARDIM AUXILIADORA;3.0;0.0;2;1;0;0;0;1;4;0
7913851325;JARDIM AMANDA 1;3.0;0.0;2;1;0;0;0;1;6;0
7915221566;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;3;0
7923465304;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;7;0
7933334075;VILA REAL CONTINUACAO;3.0;0.0;2;1;0;0;0;1;0;0
7945158358;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;5;0
7963894460;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;4;0
7983444400;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;3;0
7989741768;JARDIM NOVA ALVORADA;3.0;0.0;2;1;0;0;0;1;18;0
7991359689;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;14;0
7992820495;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;1;0
7995349866;CHACARA NOVA BOA VISTA;3.0;0.0;2;1;0;0;0;1;5;0
7995579608;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;11;0
7999315354;JARDIM SANTA LUZIA;3.0;0.0;2;1;0;0;0;1;2;0
8001612112;JARDIM BOA ESPERANCA;3.0;0.0;2;1;0;0;0;1;17;0
8001714039;PARQUE PERON;3.0;0.0;2;1;0;0;0;1;4;0
8007839640;JARDIM SAO JORGE;3.0;0.0;2;1;0;0;0;1;7;0
8009729370;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;21;0
8011628402;CHACARAS PLANALTO;3.0;0.0;2;1;0;0;0;1;2;0
8016995764;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;18;0
8017031904;JARDIM AMANDA;3.0;0.0;2;1;0;0;1;0;13;0
8028741851;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;20;0
8033686901;NOVA AMERICA;3.0;0.0;2;1;0;0;1;0;7;0
8038048148;JARDIM ALINE;3.0;0.0;2;1;0;0;0;1;6;0
8052949963;PARQUE DO HORTO;3.0;0.0;2;1;0;0;0;1;1;0
8053112382;JARDIM SANTA EMILIA;3.0;0.0;2;1;0;0;0;1;17;0
8054761805;JARDIM BOA ESPERANCA;3.0;0.0;2;1;0;0;0;1;2;0
8062313603;JARDIM AMANDA II;3.0;0.0;2;1;0;0;0;1;4;0
8065710204;NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;21;0
8070293438;CHACARA REYMAR;3.0;0.0;2;1;0;0;0;1;5;0
8074735028;JARDIM AUXILIADORA;3.0;0.0;2;1;0;0;0;1;6;0
8076805244;JARDIM CONCEICAO;3.0;0.0;2;1;0;0;0;1;20;0
8079710066;JARDIM STELLA;3.0;0.0;2;1;0;0;0;1;3;0
8085404320;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;10;0
8085850532;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;1;0
8098104761;JARDIM SAO SEBASTIAO;3.0;0.0;2;1;0;0;0;1;1;0
8098385167;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;4;0
8108754542;JARDIM TERRAS DE SANTO ANTONIO;3.0;0.0;2;1;0;0;0;1;7;0
8111594771;JARDIM MONTE SINAI;3.0;0.0;2;1;0;0;0;1;3;0
8115960101;NOVA HORTOLANDIA;3.0;0.0;2;1;0;0;0;1;5;0
8122295762;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;15;0
8127534889;JARDIM BOA ESPERANCA;3.0;0.0;2;1;0;0;0;1;6;0
8127627704;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;2;0
8136761930;JARDIM DO BOSQUE;3.0;0.0;2;1;0;0;0;1;3;0
8140138568;JARDIM PRIMAVERA;3.0;0.0;2;1;0;0;0;1;17;0
8150001549;JARDIM AMANDA I;3.0;0.0;2;1;0;1;0;0;18;0
8151355646;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;9;0
8166608162;JARDIM MONTE SINAI;3.0;0.0;2;1;0;0;0;1;20;0
8177765671;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;17;0
8184304862;JARDIM SANTA ESMERALDA;3.0;0.0;2;1;0;0;0;1;16;0
8191520214;JARDIM ADELAIDE;3.0;0.0;2;1;0;0;0;1;10;0
8198692525;JARDIM SAO SEBASTIAO;3.0;0.0;2;1;0;0;0;1;3;0
8200830110;REMANSO CAMPINEIRO;3.0;0.0;2;1;0;0;0;1;21;0
8207297018;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;13;0
8227158560;JARDIM DAS COLINAS;3.0;0.0;2;1;1;0;0;0;5;0
8229537810;JARDIM AMANDA 2;3.0;0.0;2;1;0;0;0;1;5;0
8231558381;PARQUE PERON;3.0;0.0;2;1;0;0;0;1;23;0
8238365929;JARDIM ALINE;3.0;0.0;2;1;0;0;0;1;17;0
8239479987;PARQUE DOS PINHEIROS;3.0;0.0;2;1;0;0;0;1;9;0
8250547292;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;23;0
8251149851;JARDIM SAO BENTO;3.0;0.0;2;1;0;0;0;1;3;0
8270843407;PARQUE ORESTE ONGARO;3.0;0.0;2;1;0;0;1;0;2;0
8272855402;TAQUARA BRANCA;3.0;0.0;2;1;0;0;0;1;22;0
8273923037;JARDIM MONTE SINAI;3.0;0.0;2;1;0;0;0;1;6;0
8279872183;JARDIM NOSSA SENHORA DE FATIMA;3.0;0.0;2;1;0;0;0;1;22;0
8300871845;VILA AMERICA;3.0;0.0;2;1;0;0;0;1;14;0
8302133094;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;0;0
8302724106;VILA REAL CONTINUACAO;3.0;0.0;2;1;0;0;0;1;17;0
8310854870;JARDIM BRASIL;3.0;0.0;2;1;0;0;0;1;10;0
8315711954;JARDIM BRASIL;3.0;0.0;2;1;0;0;0;1;10;0
8319721733;JARDIM CONCEICAO;3.0;0.0;2;1;0;0;0;1;11;0
8320324920;JARDIM NOSSA SENHORA DE FATIMA;3.0;0.0;2;1;0;0;0;1;21;0
8336825207;JARDIM SANTA CLARA DO LAGO II;3.0;0.0;2;1;0;0;0;1;4;0
8348479570;JARDIM NOSSA SENHORA DE FATIMA;3.0;0.0;2;1;0;0;0;1;19;0
8357543405;JARDIM NOVA HORTOLANDIA;3.0;0.0;2;1;0;0;0;1;17;0
8362402350;VILA DA CONQUISTA;3.0;0.0;2;1;0;0;0;1;20;0
8365262444;JARDIM CONCEICAO;3.0;0.0;2;1;0;0;0;1;5;0
8369082874;JARDIM BOA ESPERANCA;3.0;0.0;2;1;0;1;0;0;20;0
8369708706;NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;20;0
8393113890;JARDIM ROSOLEM;3.0;0.0;2;1;0;0;0;1;11;0
8395988745;JARDIM AMANDA II;3.0;0.0;2;1;0;0;0;1;3;0
8397993576;JARDIM BOA ESPERANCA;3.0;0.0;2;1;0;0;0;1;5;0
8427091265;RESIDENCIAL FIRENZE;3.0;0.0;2;1;0;0;0;1;1;0
8428043230;JARDIM AMANDA 2;3.0;0.0;2;1;0;0;0;1;8;0
8428500070;JARDIM SAO BENTO;3.0;0.0;2;1;1;0;0;0;13;0
8430204903;JARDIM MONTE SINAI;3.0;0.0;2;1;0;0;1;0;0;0
8430559442;JARDIM AMANDA 2;3.0;0.0;2;1;0;0;0;1;5;0
8434661977;JARDIM ADELAIDE;3.0;0.0;2;1;0;0;0;1;18;0
8437207789;JARDIM AMANDA 2;3.0;0.0;2;1;0;0;0;1;18;0
8447513831;JARDIM BRASIL;3.0;0.0;2;1;0;0;0;1;15;0
8448642341;JARDIM SAO CAMILO;3.0;0.0;2;1;0;0;0;1;0;0
8454256504;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;13;0
8460899209;JARDIM AMANDA II;3.0;0.0;2;1;0;0;0;1;5;0
8469362240;PARQUE GABRIEL;3.0;0.0;2;1;0;0;0;1;17;0
8471351013;JARDIM NOVO HORIZONTE;3.0;0.0;2;1;0;0;0;1;14;0
8482879243;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;17;0
8493060780;JARDIM ROSOLEM;3.0;0.0;2;1;0;0;0;1;8;0
8502067664;JARDIM CAMPOS VERDES;3.0;0.0;2;1;0;0;0;1;17;0
8510482934;JARDIM MIRANTE SUMARE;3.0;0.0;2;1;1;0;0;0;10;0
8514221604;JARDIM CONCEICAO;3.0;0.0;2;1;0;0;0;1;9;0
8521572581;JARDIM AMANDA I;3.0;0.0;2;1;0;0;0;1;2;0
8524986328;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;16;0
8531517257;PARQUE ORESTE ONGARO;3.0;0.0;2;1;0;0;0;1;16;0
8533263120;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;1;0;0;16;0
8546817448;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;16;0
8570788363;JARDIM AMANDA;3.0;0.0;2;1;0;1;0;0;2;0
8573072407;JARDIM ADELAIDE;3.0;0.0;2;1;0;0;0;1;15;0
8575944355;JARDIM SUMAREZINHO;3.0;0.0;2;1;0;0;0;1;15;0
8581059007;JARDIM MONTE SINAI;3.0;0.0;2;1;0;0;0;1;15;0
8596763074;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;6;0
8598160105;JARDIM NOVA HORTOLANDIA;3.0;0.0;2;1;0;0;0;1;3;0
8601422640;JARDIM SANTA ESMERALDA;3.0;0.0;2;1;0;0;0;1;12;0
8608700654;JARDIM BOA ESPERANCA;3.0;0.0;2;1;0;0;0;1;14;0
8618732974;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;14;0
8619489046;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;7;0
8620494074;JARDIM CARMEM;3.0;0.0;2;1;0;0;0;1;14;0
8625756484;JARDIM MONTE SINAI;3.0;0.0;2;1;0;0;0;1;1;0
8637292313;JARDIM ADELAIDE;3.0;0.0;2;1;0;0;1;0;14;0
8652715696;JARDIM AMANDA II;3.0;0.0;2;1;0;0;0;1;1;0
8701914545;JARDIM NOVA AMAERICA;3.0;0.0;2;1;0;0;0;1;13;0
8729716357;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;0;1;0;7;0
8732397097;JARDIM SANTANA;3.0;0.0;2;1;0;0;1;0;12;0
8736177466;JARDIM MALTA;3.0;0.0;2;1;0;0;0;1;12;0
8762791168;VILA DA CONQUISTA;3.0;0.0;2;1;0;0;0;1;11;0
8770289310;JARDIM AMANDA;3.0;0.0;2;1;0;0;0;1;3;0
8771487832;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;2;0
8790077377;JARDIM SANTA IZABEL;3.0;0.0;2;1;0;0;0;1;7;0
8797160610;JARDIM NOVO CAMBUI;3.0;0.0;2;1;0;0;0;1;4;0
8810791207;JARDIM NOSSA SENHORA AUXILIADORA;3.0;0.0;2;1;0;0;0;1;10;0
20017812291;JARDIM NOVO ANGULO;3.0;0.0;2;1;0;0;0;1;9;0
20022132325;PARQUE PERON;3.0;0.0;2;1;0;0;0;1;8;0
20026720671;JARDIM SANTIAGO;3.0;0.0;2;1;0;0;0;1;8;0
20028183207;JARDIM AMANDA I;3.0;0.0;2;1;0;0;0;1;8;0
20028556097;PARQUE ORESTES ONGARO;3.0;0.0;2;1;0;0;0;1;1;0
20054871808;JARDIM CARMEN CRISTINA;3.0;0.0;2;1;0;0;0;1;1;0
20067207910;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;3;0
20104919981;JARDIM NOVA EUROPA;3.0;0.0;2;1;0;0;0;1;3;0
20106454307;JARDIM AMANDA II;3.0;0.0;2;1;0;0;0;1;7;0
20106512862;JARDIM SANTA IZABEL;3.0;0.0;2;1;0;0;0;1;5;0
20115314970;JARDIM AMANDA I;3.0;0.0;2;1;0;0;0;1;7;0
20122942949;CHACARAS FAZENDA COELHO;3.0;0.0;2;1;0;0;0;1;6;0
20131197550;JARDIM AMANDA I;3.0;0.0;2;1;0;0;0;1;6;0
20136052185;JARDIM AMANDA I;3.0;0.0;2;1;0;0;0;1;6;0
20139044604;JARDIM SANTANA;3.0;0.0;2;1;0;0;0;1;6;0
20157883019;JARDIM SANTA IZABEL;3.0;0.0;2;1;0;0;0;1;5;0
20166216054;JARDIM NOVA HORTOLANDIA I;3.0;0.0;2;1;0;0;0;1;5;0
20177356634;JARDIM AMANDA II;3.0;0.0;2;1;0;0;0;1;3;0
20180242997;JARDIM MONTE SINAI;3.0;0.0;2;1;0;0;0;1;5;0
20185121373;JARDIM SAO JORGE;3.0;0.0;2;1;0;0;0;1;4;0
20187320993;JARDIM AMANDA I;3.0;0.0;2;1;0;0;0;1;4;0
20187321370;JARDIM MONTE SINAI;3.0;0.0;2;1;0;0;0;1;4;0
20188396160;CHACARA RECREIO ALVORADA;3.0;0.0;2;1;0;1;0;0;4;0
20191525413;JARDIM NOSSA SENHORA AUXILIADORA;3.0;0.0;2;1;0;0;0;1;4;0
20196534860;JARDIM NOVO ESTRELA;3.0;0.0;2;1;0;0;0;1;4;0
20205986048;JARDIM SANTA CLARA DO LAGO I;3.0;0.0;2;1;0;0;0;1;4;0
20209444487;JARDIM AMANDA I;3.0;0.0;2;1;0;0;0;1;4;0
20212886096;VILA REAL CONTINUACAO;3.0;0.0;2;1;0;0;0;1;4;0
20218210051;PARQUE ORESTES ONGARO;3.0;0.0;2;1;0;0;0;1;4;0
20220607761;JARDIM NOVA HORTOLANDIA II;3.0;0.0;2;1;0;1;0;0;4;0
20225807297;JARDIM NOSSA SENHORA DE FATIMA;3.0;0.0;2;1;0;0;0;1;2;0
20258312424;JARDIM NOVO ESTRELA;3.0;0.0;2;1;0;0;0;1;0;0
20259963739;JARDIM BRASIL;3.0;0.0;2;1;0;0;0;1;2;0
20267818424;JARDIM AMANDA I;3.0;0.0;2;1;0;0;0;1;2;0
20268838747;JARDIM AMANDA II;3.0;0.0;2;1;0;0;0;1;2;0
20270671757;JARDIM AMANDA I;3.0;0.0;2;1;0;0;0;1;2;0
20271911433;JARDIM AMANDA II;3.0;0.0;2;1;0;0;0;1;2;0
20273940104;JARDIM AMANDA I;3.0;0.0;2;1;0;0;0;1;2;0
20274005328;JARDIM NOVA HORTOLANDIA I;3.0;0.0;2;1;0;0;0;1;2;0
20274796007;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;2;0
20279400900;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;2;0
20281213941;PARQUE ORESTES ONGARO;3.0;0.0;2;1;0;0;0;1;2;0
20281776245;JARDIM TERRAS DE SANTO ANTONIO;3.0;0.0;2;1;0;0;0;1;2;0
20287695646;JARDIM BOA ESPERANCA;3.0;0.0;2;1;1;0;0;0;2;0
20288741633;LOTEAMENTO RECANTO DO SOL;3.0;0.0;2;1;0;0;0;1;2;0
20294043578;VILA SAO PEDRO;3.0;0.0;2;1;0;0;0;1;1;0
20296672262;JARDIM NOSSA SENHORA AUXILIADORA;3.0;0.0;2;1;0;0;0;1;1;0
20304892122;JARDIM NOVA HORTOLANDIA I;3.0;0.0;2;1;0;0;0;1;1;0
20307900797;JARDIM AMANDA II;3.0;0.0;2;1;0;0;0;1;1;0
20308749499;JARDIM SANTA FE;3.0;0.0;2;1;0;0;0;1;1;0
20310323649;JARDIM PRIMAVERA;3.0;0.0;2;1;0;0;0;1;1;0
20319718247;PARQUE PERON;3.0;0.0;2;1;0;0;0;1;1;0
20321119002;JARDIM NOVA AMERICA;3.0;0.0;2;1;0;0;0;1;1;0
20321328183;JARDIM NOVA ALVORADA;3.0;0.0;2;1;0;0;0;1;1;0
20327962607;JARDIM INTERLAGOS;3.0;0.0;2;1;0;0;0;1;0;0
20329524755;JARDIM AMANDA II;3.0;0.0;2;1;0;1;0;0;0;0
37372840;JARDIM MONTE SINAI;2.0;0.0;2;1;1;0;0;0;8;0
167934120;JARDIM BOA ESPERANCA;2.0;0.0;2;1;0;0;1;0;5;0
524776903;JARDIM NOVO ANGULO;2.0;0.0;2;1;1;0;0;0;20;0
539271764;JARDIM CAMPOS VERDES;2.0;0.0;2;1;0;1;0;0;6;0
802579418;JARDIM NOVA EUROPA;2.0;0.0;2;1;0;0;0;1;6;0
1091594465;RESIDENCIAL EUROPA;2.0;0.0;2;1;0;1;0;0;22;0
1198414014;JARDIM MINDA;2.0;0.0;2;1;1;0;0;0;8;0
1305733029;JARDIM BOA ESPERANCA;2.0;0.0;2;1;0;0;0;1;18;0
1333784970;VILA IPE;2.0;0.0;2;1;0;1;0;0;20;0
1394008856;JARDIM AMANDA;2.0;0.0;2;1;1;0;0;0;1;0
1394010320;JARDIM NOVO ANGULO;2.0;0.0;2;1;0;0;1;0;3;0
1406813532;JARDIM BOA ESPERANCA;2.0;0.0;2;1;0;0;0;1;7;0
1445262983;JARDIM SANTIAGO;2.0;0.0;2;1;0;0;1;0;9;0
1480082406;JARDIM ADELAIDE;2.0;0.0;2;1;0;1;0;0;2;0
1480677515;JARDIM AUXILIADORA;2.0;0.0;2;1;0;0;1;0;4;0
1490061282;NOVO ANGULO;2.0;0.0;2;1;0;0;1;0;18;0
1544939370;JARDIM SAO PEDRO;2.0;0.0;2;1;0;0;0;1;0;0
1584328436;VILA INEMA;2.0;0.0;2;1;0;1;0;0;0;0
1631250078;JARDIM NOVA HORTOLANDIA;2.0;0.0;2;1;0;1;0;0;13;0
1701189674;JARDIM MONTE SINAI;2.0;0.0;2;1;0;0;1;0;4;0
1756552789;JARDIM AMANDA 2;2.0;0.0;2;1;0;1;0;0;19;0
1786443589;PARQUE SANTO ANDRE;2.0;0.0;2;1;0;0;1;0;21;0
1792845413;JARDIM CONCEICAO;2.0;0.0;2;1;0;0;1;0;12;0
1794844430;JARDIM CONCEICAO;2.0;0.0;2;1;1;0;0;0;3;0
1816401552;JARDIM NOVA EUROPA;2.0;0.0;2;1;1;0;0;0;19;0
1824463448;JARDIM SAO JORGE;2.0;0.0;2;1;0;0;1;0;6;0
1827421800;CHACARAS FAZENDA COELHO;2.0;0.0;2;1;0;1;0;0;11;0
1842073800;JARDIM AMANDA II;2.0;0.0;2;1;1;0;0;0;5;0
1886081174;RESIDENCIAL PARQUE NOVO ANGULO;2.0;0.0;2;1;1;0;0;0;5;0
1890499951;JARDIM INTERLAGOS;2.0;0.0;2;1;0;0;1;0;17;0
2018706810;JARDIM AMANDA 1;2.0;0.0;2;1;0;0;0;1;5;0
2032863081;VILA SAO PEDRO;2.0;0.0;2;1;1;0;0;0;23;0
2070075435;JARDIM NOSSA SENHORA DE FATIMA;2.0;0.0;2;1;0;0;1;0;8;0
2070076083;JARDIM BRASIL;2.0;0.0;2;1;1;0;0;0;6;0
2071974905;JARDIM PRIMAVERA;2.0;0.0;2;1;1;0;0;0;12;0
2103653661;JARDIM NOVA AMERICA;2.0;0.0;2;1;0;0;0;1;16;0
2157233253;JARDIM NOVA EUROPA;2.0;0.0;2;1;0;0;1;0;7;0
2160930580;JARDIM NOVA EUROPA;2.0;0.0;2;1;0;0;1;0;1;0
2201827524;VILA REAL SANTISTA;2.0;0.0;2;1;0;0;0;1;4;0
2213653380;JARDIM NOVA HORTOLANDIA;2.0;0.0;2;1;0;0;1;0;21;0
2228930288;LOTEAMENTO RECANTO DO SOL;2.0;0.0;2;1;0;0;0;1;1;0
2250568871;JARDIM NOSSA SENHORA DE FATIMA;2.0;0.0;2;1;0;0;0;1;7;0
2267388332;JARDIM AMANDA;2.0;0.0;2;1;1;0;0;0;9;0
2287478647;JARDIM NOVO ANGULO;2.0;0.0;2;1;0;0;1;0;5;0
2396069900;PARQUE DOS PINHEIROS;2.0;0.0;2;1;1;0;0;0;16;0
2480443892;CHACARA FAZENDA COELHO;2.0;0.0;2;1;1;0;0;0;17;0
2518692886;JARDIM CONCEICAO;2.0;0.0;2;1;0;0;0;1;5;0
2529331928;JARDIM BOA ESPERANCA;2.0;0.0;2;1;0;0;0;1;5;0
2530210578;JARDIM PRIMAVERA;2.0;0.0;2;1;1;0;0;0;3;0
2584660652;JARDIM AMANDA;2.0;0.0;2;1;0;1;0;0;19;0
2643837371;JARDIM SANTA FE;2.0;0.0;2;1;0;0;0;1;5;0
2646935587;JARDIM AMANDA I;2.0;0.0;2;1;0;1;0;0;13;0
2648493883;JARDIM GHIRALDELLI;2.0;0.0;2;1;0;1;0;0;10;0
2691854108;JARDIM SAO BENTO;2.0;0.0;2;1;0;1;0;0;12;0
2709677377;VILA GUEDES;2.0;0.0;2;1;0;0;1;0;5;0
2717156852;VILA REAL SANTISTA;2.0;0.0;2;1;1;0;0;0;6;0
2723041409;JARDIM ALINE;2.0;0.0;2;1;0;0;1;0;2;0
2731383917;PARQUE DO HORTO;2.0;0.0;2;1;1;0;0;0;23;0
3074179724;JARDIM MINDA;2.0;0.0;2;1;1;0;0;0;11;0
3090934060;JARDIM AMANDA;2.0;0.0;2;1;0;1;0;0;6;0
3264494345;JARDIM NOVA HORTOLANDIA;2.0;0.0;2;1;0;0;1;0;17;0
3306843962;PARQUE DO HORTO;2.0;0.0;2;1;0;0;1;0;3;0
3330376503;VILA REAL;2.0;0.0;2;1;0;1;0;0;6;0
3426128756;JARDIM BOA ESPERANCA;2.0;0.0;2;1;1;0;0;0;20;0
